151,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,214,0,0,1,0,0,0,1,0,0,0,0,0,0
1,0,145,1,0,0,0,0,0,3,0,0,0,0,0
0,0,1,134,8,2,1,3,0,0,0,1,0,0,0
0,0,0,0,23,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,309,2,1,1,6,0,1,0,0,0
0,1,0,1,0,13,100,10,5,9,1,8,0,0,2
1,0,0,1,0,1,17,247,9,1,2,6,0,0,2
0,0,0,0,0,4,1,0,127,3,3,5,0,0,1
1,0,1,0,0,20,6,2,6,210,3,17,0,1,0
0,0,0,1,0,4,1,2,2,2,193,28,3,2,14
0,0,0,0,0,14,3,2,2,4,3,167,1,0,16
1,0,0,0,0,9,1,1,7,1,4,3,453,2,0
0,0,0,0,0,0,0,0,4,1,0,0,0,51,1
1,0,0,0,0,0,0,0,0,0,3,7,0,0,229
